trial_uid,session_id,participant_code,trial_index,trial_type,prompt_id,error_episode_id,episode_start_event_index,episode_end_event_index,episode_start_time_ms,episode_end_time_ms,episode_duration_ms,episode_event_count,episode_delete_count,episode_recovery_step_count,max_error_suffix_depth,mean_friction,pause_before_first_delete_ms
20260420063815-19rm65e__14__P13,20260420063815-19rm65e,superidol,14,main,P13,2,31,31,20661,20661,0,1,0,0,1,-1.3896356975271793,
20260420063815-19rm65e__14__P13,20260420063815-19rm65e,superidol,14,main,P13,3,46,56,26526,29463,2937,11,5,5,6,1.1896449823902588,711.0
20260420063815-19rm65e__14__P13,20260420063815-19rm65e,superidol,14,main,P13,4,70,70,35085,35085,0,1,0,0,1,-1.431825007752623,
20260420063815-19rm65e__14__P13,20260420063815-19rm65e,superidol,14,main,P13,5,78,80,41914,43061,1147,3,1,1,2,2.987113796347509,571.0
20260420063815-19rm65e__14__P13,20260420063815-19rm65e,superidol,14,main,P13,6,90,96,48324,50264,1940,7,3,3,4,4.595059470064826,545.0
20260420063815-19rm65e__14__P13,20260420063815-19rm65e,superidol,14,main,P13,7,111,111,57000,57000,0,1,0,0,1,-0.31042520388872186,
20260420063815-19rm65e__14__P13,20260420063815-19rm65e,superidol,14,main,P13,8,118,118,59391,59391,0,1,0,0,1,-4.09977315581697,
20260420063815-19rm65e__14__P13,20260420063815-19rm65e,superidol,14,main,P13,9,124,126,61936,62367,431,3,1,1,2,-1.2205560986983983,246.0
20260420063815-19rm65e__14__P13,20260420063815-19rm65e,superidol,14,main,P13,10,131,131,63590,63590,0,1,0,0,1,-1.4745571299789701,
20260420063815-19rm65e__14__P13,20260420063815-19rm65e,superidol,14,main,P13,11,142,142,68171,68171,0,1,0,0,1,-1.960417583483792,
20260420063815-19rm65e__14__P13,20260420063815-19rm65e,superidol,14,main,P13,12,161,161,77012,77012,0,1,0,0,1,-1.8828423657502404,
20260420063815-19rm65e__14__P13,20260420063815-19rm65e,superidol,14,main,P13,13,176,176,83222,83222,0,1,0,0,1,-2.7464096051506104,
20260420063815-19rm65e__14__P13,20260420063815-19rm65e,superidol,14,main,P13,14,182,182,86428,86428,0,1,0,0,1,-2.667305804282293,
20260420063815-19rm65e__14__P13,20260420063815-19rm65e,superidol,14,main,P13,15,189,191,89330,89939,609,3,1,1,2,5.439469963681144,436.0
20260420125333-ukjjv5__0__PRACTICE,20260420125333-ukjjv5,Kuga,0,practice,PRACTICE,1,1,3,1413,1868,455,3,1,1,2,2.091333621874949,305.0
20260420125333-ukjjv5__1__P01,20260420125333-ukjjv5,Kuga,1,main,P01,1,14,16,4219,4686,467,3,1,1,2,0.1517472392939392,415.0
20260420125333-ukjjv5__3__P04,20260420125333-ukjjv5,Kuga,3,main,P04,1,7,7,2602,2602,0,1,0,0,1,-1.4838216505502002,
20260420125333-ukjjv5__5__P05,20260420125333-ukjjv5,Kuga,5,main,P05,1,12,12,3763,3763,0,1,0,0,1,2.245663565001454,
20260420125333-ukjjv5__5__P05,20260420125333-ukjjv5,Kuga,5,main,P05,2,29,31,8278,8896,618,3,1,1,2,-0.13340797415700964,428.0
20260420125333-ukjjv5__7__P11,20260420125333-ukjjv5,Kuga,7,main,P11,1,30,30,9660,9660,0,1,0,0,1,0.42160527407465187,
20260420125333-ukjjv5__8__P10,20260420125333-ukjjv5,Kuga,8,main,P10,1,13,13,4759,4759,0,1,0,0,1,1.7215692404945702,
20260420125333-ukjjv5__8__P10,20260420125333-ukjjv5,Kuga,8,main,P10,2,15,17,5629,6309,680,3,1,1,2,2.367252135272487,452.0
20260420125333-ukjjv5__8__P10,20260420125333-ukjjv5,Kuga,8,main,P10,3,45,47,17222,19397,2175,3,1,1,2,1.9490548401851318,578.0
20260420125333-ukjjv5__9__P06,20260420125333-ukjjv5,Kuga,9,main,P06,1,32,32,12594,12594,0,1,0,0,1,4.77166335730935,
20260420125333-ukjjv5__11__P07,20260420125333-ukjjv5,Kuga,11,main,P07,1,38,38,11827,11827,0,1,0,0,1,-2.9642429675249673,
20260420125333-ukjjv5__11__P07,20260420125333-ukjjv5,Kuga,11,main,P07,2,47,47,14211,14211,0,1,0,0,1,-2.2067392188784023,
20260420125333-ukjjv5__12__P12,20260420125333-ukjjv5,Kuga,12,main,P12,1,31,31,9904,9904,0,1,0,0,1,-2.050142257460361,
20260420125333-ukjjv5__13__P14,20260420125333-ukjjv5,Kuga,13,main,P14,1,14,18,7103,9833,2730,5,2,2,3,2.2816308154980214,506.0
20260420125333-ukjjv5__13__P14,20260420125333-ukjjv5,Kuga,13,main,P14,2,20,22,10568,11130,562,3,1,1,2,0.7885493299719802,467.0
20260420125333-ukjjv5__13__P14,20260420125333-ukjjv5,Kuga,13,main,P14,3,24,24,12779,12779,0,1,0,0,1,2.7515145926699005,
20260420125333-ukjjv5__13__P14,20260420125333-ukjjv5,Kuga,13,main,P14,4,29,33,15613,17549,1936,5,2,2,3,1.904806802945778,713.0
20260420125333-ukjjv5__14__P13,20260420125333-ukjjv5,Kuga,14,main,P13,1,93,93,30565,30565,0,1,0,0,1,-1.468013792243763,
20260420125333-ukjjv5__14__P13,20260420125333-ukjjv5,Kuga,14,main,P13,2,104,104,34125,34125,0,1,0,0,1,5.444532831147271,
20260420151441-b4zwmo__1__P01,20260420151441-b4zwmo,Mick,1,main,P01,1,1,1,1151,1151,0,1,0,0,1,-0.747485972222927,
20260420151441-b4zwmo__4__P03,20260420151441-b4zwmo,Mick,4,main,P03,1,9,51,2622,12720,10098,43,21,21,22,2.0520057943732204,2357.0
20260420151441-b4zwmo__5__P05,20260420151441-b4zwmo,Mick,5,main,P05,1,27,35,30102,32668,2566,9,4,4,5,0.9788614463999793,1265.0
20260420151441-b4zwmo__5__P05,20260420151441-b4zwmo,Mick,5,main,P05,2,37,45,33760,35984,2224,9,4,4,5,0.6056624070852945,799.0
20260420151441-b4zwmo__6__P09,20260420151441-b4zwmo,Mick,6,main,P09,1,12,12,5823,5823,0,1,0,0,1,-1.583991230381999,
20260420151441-b4zwmo__6__P09,20260420151441-b4zwmo,Mick,6,main,P09,2,23,47,10882,17580,6698,25,12,12,13,1.4350958037255526,3019.0
20260420151441-b4zwmo__6__P09,20260420151441-b4zwmo,Mick,6,main,P09,3,50,52,28145,29827,1682,3,1,1,2,1.5423764678027556,1474.0
20260420151441-b4zwmo__7__P11,20260420151441-b4zwmo,Mick,7,main,P11,1,14,26,7763,11863,4100,13,6,6,7,1.1935559395989088,1483.0
20260420151441-b4zwmo__8__P10,20260420151441-b4zwmo,Mick,8,main,P10,1,35,35,19194,19194,0,1,0,0,1,-3.6063548629595097,
20260420151441-b4zwmo__10__P08,20260420151441-b4zwmo,Mick,10,main,P08,1,41,41,14728,14728,0,1,0,0,1,-2.176660748151962,
20260420151441-b4zwmo__10__P08,20260420151441-b4zwmo,Mick,10,main,P08,2,47,69,17035,26533,9498,23,11,11,12,1.3626529175145363,3227.0
20260420151441-b4zwmo__11__P07,20260420151441-b4zwmo,Mick,11,main,P07,1,33,33,11625,11625,0,1,0,0,1,2.073323540646839,
20260420151441-b4zwmo__12__P12,20260420151441-b4zwmo,Mick,12,main,P12,1,80,80,26785,26785,0,1,0,0,1,7.325095696186989,
20260420151441-b4zwmo__12__P12,20260420151441-b4zwmo,Mick,12,main,P12,2,111,113,37932,38852,920,3,1,1,2,0.7696224227222038,731.0
20260420151441-b4zwmo__13__P14,20260420151441-b4zwmo,Mick,13,main,P14,1,109,109,43206,43206,0,1,0,0,1,10.274557715645702,
20260420151441-b4zwmo__13__P14,20260420151441-b4zwmo,Mick,13,main,P14,2,115,119,46285,48514,2229,5,2,2,3,1.6602603785257073,939.0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,1,12,14,7713,8354,641,3,1,1,2,-1.182695701195536,516.0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,2,20,26,11469,13501,2032,7,3,3,4,4.64337405086999,1013.0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,3,65,65,23455,23455,0,1,0,0,1,-0.6293640846580761,
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,1,24,26,9812,10272,460,3,1,1,2,-1.0539566688370727,378.0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,1,12,12,5722,5722,0,1,0,0,1,-2.2058987480907293,
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,1,7,13,2957,5231,2274,7,3,3,3,-0.9791401577751012,439.0
20260420162459-1rqejrq__4__P03,20260420162459-1rqejrq,Plub,4,main,P03,1,28,30,10939,11343,404,3,1,1,2,0.3317742418463183,260.0
20260420162459-1rqejrq__4__P03,20260420162459-1rqejrq,Plub,4,main,P03,2,35,35,12856,12856,0,1,0,0,1,0.6504580835463731,
20260420162459-1rqejrq__5__P05,20260420162459-1rqejrq,Plub,5,main,P05,1,20,20,6593,6593,0,1,0,0,1,7.546830973865691,
20260420162459-1rqejrq__5__P05,20260420162459-1rqejrq,Plub,5,main,P05,2,24,24,8131,8131,0,1,0,0,1,-3.263941311366985,
20260420162459-1rqejrq__5__P05,20260420162459-1rqejrq,Plub,5,main,P05,3,33,41,10865,12938,2073,9,4,4,5,0.3268009268675618,389.0
20260420162459-1rqejrq__6__P09,20260420162459-1rqejrq,Plub,6,main,P09,1,6,22,3064,7453,4389,17,8,8,9,0.7362169755049931,445.0
20260420162459-1rqejrq__6__P09,20260420162459-1rqejrq,Plub,6,main,P09,2,24,28,8613,12459,3846,5,2,2,3,0.12095357698936,687.0
20260420162459-1rqejrq__6__P09,20260420162459-1rqejrq,Plub,6,main,P09,3,30,30,13699,13699,0,1,0,0,1,0.2385365279057552,
20260420162459-1rqejrq__6__P09,20260420162459-1rqejrq,Plub,6,main,P09,4,32,32,14919,14919,0,1,0,0,1,-1.9399740895518134,
20260420162459-1rqejrq__6__P09,20260420162459-1rqejrq,Plub,6,main,P09,5,36,38,18021,18681,660,3,1,1,2,-0.505022029849637,427.0
20260420162459-1rqejrq__6__P09,20260420162459-1rqejrq,Plub,6,main,P09,6,40,42,21183,23159,1976,3,1,1,2,1.1962879574498146,1131.0
20260420162459-1rqejrq__6__P09,20260420162459-1rqejrq,Plub,6,main,P09,7,44,44,24996,24996,0,1,0,0,1,-0.9157719831232418,
20260420162459-1rqejrq__6__P09,20260420162459-1rqejrq,Plub,6,main,P09,8,56,60,30544,31474,930,5,2,2,3,-0.938905946506383,301.0
20260420162459-1rqejrq__6__P09,20260420162459-1rqejrq,Plub,6,main,P09,9,62,62,33736,33736,0,1,0,0,1,1.0138056106228788,
20260420162459-1rqejrq__6__P09,20260420162459-1rqejrq,Plub,6,main,P09,10,70,70,38849,38849,0,1,0,0,1,-2.4997171304924506,
20260420162459-1rqejrq__6__P09,20260420162459-1rqejrq,Plub,6,main,P09,11,78,186,41901,79349,37448,109,54,54,42,6.371509761685123,408.0
20260420162459-1rqejrq__8__P10,20260420162459-1rqejrq,Plub,8,main,P10,1,5,5,1678,1678,0,1,0,0,1,-2.6893142054321677,
20260420162459-1rqejrq__8__P10,20260420162459-1rqejrq,Plub,8,main,P10,2,17,17,8675,8675,0,1,0,0,1,5.439297325030943,
20260420162459-1rqejrq__8__P10,20260420162459-1rqejrq,Plub,8,main,P10,3,25,27,11642,12307,665,3,1,1,2,1.7123618766201574,525.0
20260420162459-1rqejrq__8__P10,20260420162459-1rqejrq,Plub,8,main,P10,4,49,51,23736,24409,673,3,1,1,2,5.043033454555615,264.0
20260420162459-1rqejrq__8__P10,20260420162459-1rqejrq,Plub,8,main,P10,5,53,53,31314,31314,0,1,0,0,1,1.2364095504113086,
20260420162459-1rqejrq__9__P06,20260420162459-1rqejrq,Plub,9,main,P06,1,7,7,2920,2920,0,1,0,0,1,-2.9642429675249673,
20260420162459-1rqejrq__9__P06,20260420162459-1rqejrq,Plub,9,main,P06,2,13,13,4855,4855,0,1,0,0,1,1.4508397511554532,
20260420162459-1rqejrq__10__P08,20260420162459-1rqejrq,Plub,10,main,P08,1,35,39,9923,10834,911,5,2,2,3,1.4051895836907766,286.0
20260420162459-1rqejrq__10__P08,20260420162459-1rqejrq,Plub,10,main,P08,2,43,43,12340,12340,0,1,0,0,1,-2.976802042629127,
20260420162459-1rqejrq__10__P08,20260420162459-1rqejrq,Plub,10,main,P08,3,48,48,14661,14661,0,1,0,0,1,1.375892833313832,
20260420162459-1rqejrq__11__P07,20260420162459-1rqejrq,Plub,11,main,P07,1,11,23,3349,6216,2867,13,6,6,7,2.8730133451895585,170.0
20260420162459-1rqejrq__11__P07,20260420162459-1rqejrq,Plub,11,main,P07,2,63,65,18596,19436,840,3,1,1,2,0.1566467275946386,651.0
20260420162459-1rqejrq__11__P07,20260420162459-1rqejrq,Plub,11,main,P07,3,77,85,23720,24982,1262,9,4,4,5,-0.128165983436909,239.0
20260420162459-1rqejrq__12__P12,20260420162459-1rqejrq,Plub,12,main,P12,1,10,10,4275,4275,0,1,0,0,1,-0.7247927660627145,
20260420162459-1rqejrq__12__P12,20260420162459-1rqejrq,Plub,12,main,P12,2,24,24,7766,7766,0,1,0,0,1,-3.816621356507821,
20260420162459-1rqejrq__12__P12,20260420162459-1rqejrq,Plub,12,main,P12,3,49,49,18027,18027,0,1,0,0,1,6.005558135732224,
20260420162459-1rqejrq__12__P12,20260420162459-1rqejrq,Plub,12,main,P12,4,61,67,21381,22994,1613,7,3,3,4,1.8214745391216527,313.0
20260420162459-1rqejrq__12__P12,20260420162459-1rqejrq,Plub,12,main,P12,5,116,118,40200,40932,732,3,1,1,2,-0.7006019085406584,374.0
20260420162459-1rqejrq__13__P14,20260420162459-1rqejrq,Plub,13,main,P14,1,6,6,5551,5551,0,1,0,0,1,-1.3912590233353295,
20260420162459-1rqejrq__13__P14,20260420162459-1rqejrq,Plub,13,main,P14,2,36,36,21938,21938,0,1,0,0,1,-3.0380868637062513,
20260420162459-1rqejrq__13__P14,20260420162459-1rqejrq,Plub,13,main,P14,3,39,39,23089,23089,0,1,0,0,1,0.767311476260802,
20260420162459-1rqejrq__13__P14,20260420162459-1rqejrq,Plub,13,main,P14,4,41,41,23679,23679,0,1,0,0,1,-2.170916197498475,
20260420162459-1rqejrq__13__P14,20260420162459-1rqejrq,Plub,13,main,P14,5,65,73,31897,33551,1654,9,4,4,5,-1.1409738522636599,298.0
20260420162459-1rqejrq__13__P14,20260420162459-1rqejrq,Plub,13,main,P14,6,86,86,38227,38227,0,1,0,0,1,-0.9454538832032817,
20260420162459-1rqejrq__13__P14,20260420162459-1rqejrq,Plub,13,main,P14,7,101,101,42823,42823,0,1,0,0,1,-2.6251164940568494,
20260420162459-1rqejrq__13__P14,20260420162459-1rqejrq,Plub,13,main,P14,8,138,142,57777,58612,835,5,2,2,3,-0.7331216038102697,287.0
20260420162459-1rqejrq__14__P13,20260420162459-1rqejrq,Plub,14,main,P13,1,12,12,5625,5625,0,1,0,0,1,-3.1223422508579475,
20260420162459-1rqejrq__14__P13,20260420162459-1rqejrq,Plub,14,main,P13,2,27,27,11582,11582,0,1,0,0,1,-4.05338490246878,
20260420162459-1rqejrq__14__P13,20260420162459-1rqejrq,Plub,14,main,P13,3,33,41,13316,14821,1505,9,4,4,4,0.41845163117783246,256.0
20260420162459-1rqejrq__14__P13,20260420162459-1rqejrq,Plub,14,main,P13,4,88,88,32293,32293,0,1,0,0,1,-3.81327633821422,
20260420162459-1rqejrq__14__P13,20260420162459-1rqejrq,Plub,14,main,P13,5,108,116,39446,41155,1709,9,4,4,5,1.6444014136667662,632.0
20260420162459-1rqejrq__14__P13,20260420162459-1rqejrq,Plub,14,main,P13,6,142,144,50774,51438,664,3,1,1,2,-0.1182928092388504,268.0
20260421074612-1pl8erz__0__PRACTICE,20260421074612-1pl8erz,champion,0,practice,PRACTICE,1,1,7,1742,2857,1115,7,3,3,4,0.231228196917924,391.0
20260421074612-1pl8erz__0__PRACTICE,20260421074612-1pl8erz,champion,0,practice,PRACTICE,2,13,15,6095,6957,862,3,1,1,2,-1.7935214298667355,763.0
20260421074612-1pl8erz__0__PRACTICE,20260421074612-1pl8erz,champion,0,practice,PRACTICE,3,34,40,14633,15709,1076,7,3,3,4,-1.2808583483449927,334.0
20260421074612-1pl8erz__0__PRACTICE,20260421074612-1pl8erz,champion,0,practice,PRACTICE,4,42,48,16503,17601,1098,7,3,3,4,-0.6620557961888787,364.0
20260421074612-1pl8erz__1__P01,20260421074612-1pl8erz,champion,1,main,P01,1,5,7,4739,5339,600,3,1,1,2,-2.6061541905207575,582.0
20260421074612-1pl8erz__1__P01,20260421074612-1pl8erz,champion,1,main,P01,2,17,17,8633,8633,0,1,0,0,1,0.1229155314160828,
20260421074612-1pl8erz__1__P01,20260421074612-1pl8erz,champion,1,main,P01,3,19,19,9679,9679,0,1,0,0,1,-2.003520369880926,
20260421074612-1pl8erz__1__P01,20260421074612-1pl8erz,champion,1,main,P01,4,38,38,15268,15268,0,1,0,0,1,-2.721664302588691,
20260421074612-1pl8erz__2__P02,20260421074612-1pl8erz,champion,2,main,P02,1,4,4,2639,2639,0,1,0,0,1,-1.2270960442550947,
20260421074612-1pl8erz__3__P04,20260421074612-1pl8erz,champion,3,main,P04,1,17,17,6908,6908,0,1,0,0,1,-1.2203249497900996,
20260421074612-1pl8erz__3__P04,20260421074612-1pl8erz,champion,3,main,P04,2,31,31,11784,11784,0,1,0,0,1,-3.397192420508687,
20260421074612-1pl8erz__4__P03,20260421074612-1pl8erz,champion,4,main,P03,1,9,9,3048,3048,0,1,0,0,1,-1.1443012252573699,
20260421074612-1pl8erz__4__P03,20260421074612-1pl8erz,champion,4,main,P03,2,15,15,6604,6604,0,1,0,0,1,-4.040334680322474,
20260421074612-1pl8erz__5__P05,20260421074612-1pl8erz,champion,5,main,P05,1,16,16,4709,4709,0,1,0,0,1,0.44356444940482453,
20260421074612-1pl8erz__5__P05,20260421074612-1pl8erz,champion,5,main,P05,2,22,24,7276,7800,524,3,1,1,2,1.2869680789057258,396.0
20260421074612-1pl8erz__5__P05,20260421074612-1pl8erz,champion,5,main,P05,3,28,34,9731,11086,1355,7,3,3,4,5.757266069268953,299.0
20260421074612-1pl8erz__5__P05,20260421074612-1pl8erz,champion,5,main,P05,4,40,40,13239,13239,0,1,0,0,1,0.3961271588104056,
20260421074612-1pl8erz__6__P09,20260421074612-1pl8erz,champion,6,main,P09,1,3,7,1365,2038,673,5,2,2,3,-1.6525908905496465,367.0
20260421074612-1pl8erz__6__P09,20260421074612-1pl8erz,champion,6,main,P09,2,10,16,2650,3895,1245,7,3,3,4,2.6161566981807876,373.0
20260421074612-1pl8erz__6__P09,20260421074612-1pl8erz,champion,6,main,P09,3,24,24,7572,7572,0,1,0,0,1,-2.2349381096472496,
20260421074612-1pl8erz__6__P09,20260421074612-1pl8erz,champion,6,main,P09,4,33,33,10522,10522,0,1,0,0,1,0.8030398158464516,
20260421074612-1pl8erz__6__P09,20260421074612-1pl8erz,champion,6,main,P09,5,57,57,19229,19229,0,1,0,0,1,-0.9653717772852435,
20260421074612-1pl8erz__7__P11,20260421074612-1pl8erz,champion,7,main,P11,1,25,25,7083,7083,0,1,0,0,1,8.850058350351674,
20260421074612-1pl8erz__8__P10,20260421074612-1pl8erz,champion,8,main,P10,1,2,4,1384,1900,516,3,1,1,2,1.2969009864311565,363.0
20260421074612-1pl8erz__8__P10,20260421074612-1pl8erz,champion,8,main,P10,2,19,21,6936,7607,671,3,1,1,2,1.8984678220282578,494.0
20260421074612-1pl8erz__8__P10,20260421074612-1pl8erz,champion,8,main,P10,3,31,33,10227,11014,787,3,1,1,2,2.223671100546651,577.0
20260421074612-1pl8erz__8__P10,20260421074612-1pl8erz,champion,8,main,P10,4,35,35,15314,15314,0,1,0,0,1,3.5314357698462797,
20260421074612-1pl8erz__8__P10,20260421074612-1pl8erz,champion,8,main,P10,5,37,37,17941,17941,0,1,0,0,1,1.9221172245212674,
20260421074612-1pl8erz__8__P10,20260421074612-1pl8erz,champion,8,main,P10,6,57,57,31194,31194,0,1,0,0,1,2.616203701578098,
20260421074612-1pl8erz__8__P10,20260421074612-1pl8erz,champion,8,main,P10,7,61,61,33971,33971,0,1,0,0,1,12.231400448201061,
20260421074612-1pl8erz__9__P06,20260421074612-1pl8erz,champion,9,main,P06,1,16,16,7446,7446,0,1,0,0,1,-1.177771000061409,
20260421074612-1pl8erz__10__P08,20260421074612-1pl8erz,champion,10,main,P08,1,16,20,4436,5711,1275,5,2,2,3,-0.2830578660363697,471.0
20260421074612-1pl8erz__10__P08,20260421074612-1pl8erz,champion,10,main,P08,2,49,49,16139,16139,0,1,0,0,1,1.415694720378736,
20260421074612-1pl8erz__11__P07,20260421074612-1pl8erz,champion,11,main,P07,1,4,10,1745,2783,1038,7,3,3,4,0.44897939014273686,232.0
20260421074612-1pl8erz__11__P07,20260421074612-1pl8erz,champion,11,main,P07,2,18,18,5195,5195,0,1,0,0,1,-2.976802042629127,
20260421074612-1pl8erz__11__P07,20260421074612-1pl8erz,champion,11,main,P07,3,26,26,7603,7603,0,1,0,0,1,-2.946788447574542,
20260421074612-1pl8erz__11__P07,20260421074612-1pl8erz,champion,11,main,P07,4,56,72,16285,19070,2785,17,8,8,9,0.4418783329089899,389.0
20260421074612-1pl8erz__12__P12,20260421074612-1pl8erz,champion,12,main,P12,1,7,7,1998,1998,0,1,0,0,1,-5.927649953030906,
20260421074612-1pl8erz__12__P12,20260421074612-1pl8erz,champion,12,main,P12,2,17,17,5618,5618,0,1,0,0,1,2.145289900490769,
20260421074612-1pl8erz__12__P12,20260421074612-1pl8erz,champion,12,main,P12,3,69,71,24152,24826,674,3,1,1,2,1.3731755591054196,474.0
20260421074612-1pl8erz__12__P12,20260421074612-1pl8erz,champion,12,main,P12,4,108,112,38383,39254,871,5,2,2,3,1.6589952316797525,426.0
20260421074612-1pl8erz__12__P12,20260421074612-1pl8erz,champion,12,main,P12,5,114,114,40542,40542,0,1,0,0,1,0.362702472886677,
20260421074612-1pl8erz__13__P14,20260421074612-1pl8erz,champion,13,main,P14,1,30,30,11454,11454,0,1,0,0,1,-0.7321209396308943,
20260421074612-1pl8erz__13__P14,20260421074612-1pl8erz,champion,13,main,P14,2,50,50,17674,17674,0,1,0,0,1,-1.2421324615495064,
20260421074612-1pl8erz__13__P14,20260421074612-1pl8erz,champion,13,main,P14,3,63,63,20511,20511,0,1,0,0,1,-1.8310840728091033,
20260421074612-1pl8erz__13__P14,20260421074612-1pl8erz,champion,13,main,P14,4,69,69,23141,23141,0,1,0,0,1,-3.0063163735478935,
20260421074612-1pl8erz__13__P14,20260421074612-1pl8erz,champion,13,main,P14,5,96,96,33007,33007,0,1,0,0,1,0.3975309472910218,
20260421074612-1pl8erz__13__P14,20260421074612-1pl8erz,champion,13,main,P14,6,100,100,34199,34199,0,1,0,0,1,-1.460240644086885,
20260421074612-1pl8erz__13__P14,20260421074612-1pl8erz,champion,13,main,P14,7,150,150,50881,50881,0,1,0,0,1,-1.5240524793021004,
20260421074612-1pl8erz__14__P13,20260421074612-1pl8erz,champion,14,main,P13,1,7,7,3026,3026,0,1,0,0,1,-0.9457944484683412,
20260421074612-1pl8erz__14__P13,20260421074612-1pl8erz,champion,14,main,P13,2,25,27,8717,9562,845,3,1,1,2,-0.43485462944488207,635.0
20260421074612-1pl8erz__14__P13,20260421074612-1pl8erz,champion,14,main,P13,3,33,33,11209,11209,0,1,0,0,1,-4.333865592592777,
20260421074612-1pl8erz__14__P13,20260421074612-1pl8erz,champion,14,main,P13,4,39,43,13079,13820,741,5,2,2,3,-0.04410541664439247,299.0
20260421074612-1pl8erz__14__P13,20260421074612-1pl8erz,champion,14,main,P13,5,82,82,25719,25719,0,1,0,0,1,-1.9562744887289805,
20260421074612-1pl8erz__14__P13,20260421074612-1pl8erz,champion,14,main,P13,6,91,95,28874,29665,791,5,2,2,3,2.3035404572686424,415.0
20260421074612-1pl8erz__14__P13,20260421074612-1pl8erz,champion,14,main,P13,7,98,100,30521,31348,827,3,1,1,2,3.1316667097517814,277.0
20260421074612-1pl8erz__14__P13,20260421074612-1pl8erz,champion,14,main,P13,8,118,122,36320,37169,849,5,2,2,3,0.12674090897253598,367.0
20260421074612-1pl8erz__14__P13,20260421074612-1pl8erz,champion,14,main,P13,9,126,126,39326,39326,0,1,0,0,1,6.0272175781460415,
20260421074612-1pl8erz__14__P13,20260421074612-1pl8erz,champion,14,main,P13,10,130,132,40292,40912,620,3,1,1,2,-1.249644625614554,500.0
20260421074612-1pl8erz__14__P13,20260421074612-1pl8erz,champion,14,main,P13,11,135,135,41994,41994,0,1,0,0,1,1.3010419917084728,
20260421074612-1pl8erz__14__P13,20260421074612-1pl8erz,champion,14,main,P13,12,151,151,48774,48774,0,1,0,0,1,-4.245522398987011,
20260421074612-1pl8erz__14__P13,20260421074612-1pl8erz,champion,14,main,P13,13,154,154,50031,50031,0,1,0,0,1,-2.1473374658263094,
20260421074612-1pl8erz__14__P13,20260421074612-1pl8erz,champion,14,main,P13,14,192,192,61013,61013,0,1,0,0,1,9.831840363953779,
20260422072537-15iap6f__0__PRACTICE,20260422072537-15iap6f,Naenon,0,practice,PRACTICE,1,1,73,1685,21772,20087,73,36,36,37,6.008403817694469,6132.0
20260422072537-15iap6f__0__PRACTICE,20260422072537-15iap6f,Naenon,0,practice,PRACTICE,2,75,77,22418,23028,610,3,1,1,2,0.827356992060542,412.0
20260422072537-15iap6f__0__PRACTICE,20260422072537-15iap6f,Naenon,0,practice,PRACTICE,3,79,81,24026,24516,490,3,1,1,2,1.37453105953706,338.0
