trial_uid,session_id,participant_code,trial_index,trial_type,prompt_id,prompt_position,prompt_position_1based,time_to_first_correct_ms,time_to_stability_ms,revisions,wrong_first
20260419141512-jt34p4__6__P09,20260419141512-jt34p4,ก้องฟ้า,6,main,P09,43,44,9128,9128,0,0
20260419141512-jt34p4__6__P09,20260419141512-jt34p4,ก้องฟ้า,6,main,P09,44,45,9276,9276,0,0
20260419141512-jt34p4__6__P09,20260419141512-jt34p4,ก้องฟ้า,6,main,P09,45,46,9329,9329,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,0,1,745,745,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,1,2,879,879,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,2,3,1027,1027,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,3,4,1171,1171,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,4,5,1340,1340,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,5,6,1559,1559,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,6,7,1814,1814,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,7,8,1860,1860,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,8,9,2427,2427,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,9,10,2543,2543,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,10,11,2828,2828,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,11,12,3069,3069,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,12,13,3231,3231,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,13,14,3491,3491,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,14,15,3551,3551,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,15,16,3759,3759,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,16,17,4014,4014,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,17,18,4092,4092,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,18,19,4343,4343,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,19,20,4452,4452,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,20,21,4581,4581,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,21,22,4747,4747,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,22,23,4881,4881,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,23,24,5020,5020,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,24,25,5140,5140,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,25,26,5285,5285,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,26,27,5381,5381,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,27,28,5765,5765,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,28,29,5841,5841,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,29,30,6023,6023,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,30,31,6054,6054,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,31,32,6296,6296,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,32,33,6504,6504,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,33,34,6582,6582,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,34,35,6885,6885,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,35,36,7117,7117,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,36,37,7329,7329,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,37,38,7446,7446,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,38,39,7704,7704,0,0
20260419141512-jt34p4__7__P11,20260419141512-jt34p4,ก้องฟ้า,7,main,P11,39,40,7910,7910,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,0,1,760,760,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,1,2,858,858,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,2,3,1009,1009,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,3,4,1044,1044,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,4,5,1401,1401,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,5,6,1447,1447,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,6,7,1720,1720,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,7,8,1968,1968,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,8,9,2046,2046,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,9,10,2239,4388,1,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,10,11,4624,4624,0,1
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,11,12,4929,4929,0,1
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,12,13,5181,5181,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,13,14,5387,5387,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,14,15,5803,5803,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,15,16,5837,5837,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,16,17,6063,9792,1,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,17,18,6179,9830,1,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,18,19,9887,9887,0,1
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,19,20,10521,10521,0,1
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,20,21,12674,12674,0,1
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,21,22,13115,13115,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,22,23,13267,13267,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,23,24,13305,13305,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,24,25,13504,13504,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,25,26,13588,13588,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,26,27,13726,13726,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,27,28,14037,14037,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,28,29,14208,14208,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,29,30,14229,14229,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,30,31,14434,14434,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,31,32,14614,14614,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,32,33,14655,14655,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,33,34,14913,16265,1,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,34,35,16416,16416,0,1
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,35,36,16507,16507,0,1
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,36,37,16566,16566,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,37,38,16725,16725,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,38,39,16875,16875,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,39,40,17589,17589,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,40,41,18070,18070,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,41,42,18544,18544,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,42,43,18668,18668,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,43,44,18735,18735,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,44,45,18876,18876,0,0
20260419141512-jt34p4__8__P10,20260419141512-jt34p4,ก้องฟ้า,8,main,P10,45,46,18950,18950,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,0,1,742,742,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,1,2,844,844,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,2,3,1062,1062,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,3,4,1143,1143,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,4,5,1271,1271,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,5,6,1376,1376,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,6,7,1450,1450,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,7,8,1526,1526,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,8,9,1721,1721,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,9,10,2300,2300,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,10,11,2475,2475,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,11,12,6472,6472,0,1
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,12,13,6958,6958,0,1
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,13,14,7053,7053,0,1
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,14,15,7442,7442,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,15,16,7807,7807,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,16,17,7912,7912,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,17,18,8042,8042,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,18,19,8246,8246,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,19,20,8471,8471,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,20,21,8533,8533,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,21,22,10948,10948,0,1
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,22,23,11240,11240,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,23,24,11511,11511,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,24,25,11582,11582,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,25,26,11633,11633,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,26,27,12755,12755,0,1
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,27,28,12863,12863,0,1
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,28,29,12962,12962,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,29,30,13158,13158,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,30,31,13397,13397,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,31,32,13787,13787,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,32,33,14152,14152,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,33,34,14273,14273,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,34,35,14518,14518,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,35,36,14582,14582,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,36,37,14770,14770,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,37,38,15170,15170,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,38,39,15302,15302,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,39,40,15406,15406,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,40,41,15662,15662,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,41,42,15773,15773,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,42,43,15915,15915,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,43,44,15991,15991,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,44,45,16154,16154,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,45,46,16216,16216,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,46,47,16455,16455,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,47,48,16621,16621,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,48,49,16653,16653,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,49,50,16844,16844,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,50,51,16952,16952,0,0
20260419141512-jt34p4__9__P06,20260419141512-jt34p4,ก้องฟ้า,9,main,P06,51,52,17071,17071,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,0,1,711,711,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,1,2,787,787,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,2,3,936,936,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,3,4,1153,1153,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,4,5,1216,1216,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,5,6,1424,1424,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,6,7,1486,1486,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,7,8,3528,3528,0,1
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,8,9,4116,4116,0,1
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,9,10,4236,4236,0,1
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,10,11,4483,4483,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,11,12,4577,4577,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,12,13,4809,4809,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,13,14,4948,4948,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,14,15,5039,5039,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,15,16,5275,5275,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,16,17,5459,5459,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,17,18,5557,5557,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,18,19,5626,5626,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,19,20,5715,5715,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,20,21,5923,5923,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,21,22,6035,6035,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,22,23,6266,6266,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,23,24,6450,6450,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,24,25,6504,6504,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,25,26,6598,6598,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,26,27,6655,6655,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,27,28,6810,6810,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,28,29,6928,6928,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,29,30,6975,6975,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,30,31,7064,7064,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,31,32,7134,7134,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,32,33,7282,7282,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,33,34,7481,7481,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,34,35,7676,7676,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,35,36,7848,7848,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,36,37,7982,7982,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,37,38,8217,8217,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,38,39,8352,8352,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,39,40,8396,8396,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,40,41,8520,8520,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,41,42,8713,8713,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,42,43,9061,9061,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,43,44,9130,9130,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,44,45,9276,9276,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,45,46,9465,9465,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,46,47,9505,9505,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,47,48,9629,9629,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,48,49,9805,9805,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,49,50,9987,9987,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,50,51,10198,10198,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,51,52,10362,10362,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,52,53,10743,10743,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,53,54,10848,10848,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,54,55,10956,10956,0,0
20260419141512-jt34p4__10__P08,20260419141512-jt34p4,ก้องฟ้า,10,main,P08,55,56,11055,11055,0,0
20260419141512-jt34p4__11__P07,20260419141512-jt34p4,ก้องฟ้า,11,main,P07,0,1,762,762,0,0
20260419141512-jt34p4__11__P07,20260419141512-jt34p4,ก้องฟ้า,11,main,P07,1,2,1423,1423,0,0
20260419141512-jt34p4__11__P07,20260419141512-jt34p4,ก้องฟ้า,11,main,P07,2,3,1511,1511,0,0
20260419141512-jt34p4__11__P07,20260419141512-jt34p4,ก้องฟ้า,11,main,P07,3,4,1622,1622,0,0
20260419141512-jt34p4__11__P07,20260419141512-jt34p4,ก้องฟ้า,11,main,P07,4,5,1823,1823,0,0
