window_id,trial_uid,participant_code,prompt_id,error_episode_id,window_start_event_index,window_end_event_index,window_length,episode_duration_ms,episode_delete_count,episode_recovery_step_count,max_error_suffix_depth,mean_friction,pause_before_first_delete_ms,heuristic_recovery_style,prompt_family
20260422085611-ymkt5s__5__P05__E002,20260422085611-ymkt5s__5__P05,Micky,P05,2,25,35,11,983,2,2,3,0.3804062078272056,287.0,deep_overshoot_then_recovery,twisted_proverb
20260422085611-ymkt5s__6__P09__E001,20260422085611-ymkt5s__6__P09,Micky,P09,1,32,38,7,0,0,0,1,0.3861270458880559,,other_or_shallow_episode,arabic_numerals
20260422085611-ymkt5s__6__P09__E002,20260422085611-ymkt5s__6__P09,Micky,P09,2,41,47,7,0,0,0,1,-0.2988686319283457,,other_or_shallow_episode,arabic_numerals
20260422085611-ymkt5s__7__P11__E001,20260422085611-ymkt5s__7__P11,Micky,P11,1,1,42,42,5191,19,19,20,0.5385890256645718,1659.0,deep_overshoot_then_recovery,rhythmic_repetition
20260422085611-ymkt5s__7__P11__E002,20260422085611-ymkt5s__7__P11,Micky,P11,2,54,64,11,989,2,2,3,0.099007783578794,416.0,deep_overshoot_then_recovery,rhythmic_repetition
20260422085611-ymkt5s__7__P11__E003,20260422085611-ymkt5s__7__P11,Micky,P11,3,76,82,7,0,0,0,1,0.2241490011077901,,other_or_shallow_episode,rhythmic_repetition
20260422085611-ymkt5s__7__P11__E004,20260422085611-ymkt5s__7__P11,Micky,P11,4,80,86,7,0,0,0,1,0.2491878518785756,,other_or_shallow_episode,rhythmic_repetition
20260422085611-ymkt5s__8__P10__E001,20260422085611-ymkt5s__8__P10,Micky,P10,1,22,28,7,0,0,0,1,-0.1481573678007967,,other_or_shallow_episode,thai_numerals
20260422085611-ymkt5s__8__P10__E002,20260422085611-ymkt5s__8__P10,Micky,P10,2,40,46,7,0,0,0,1,-0.1438690366686578,,other_or_shallow_episode,thai_numerals
20260422085611-ymkt5s__8__P10__E003,20260422085611-ymkt5s__8__P10,Micky,P10,3,42,48,7,0,0,0,1,1.3085237517998285,,other_or_shallow_episode,thai_numerals
20260422085611-ymkt5s__9__P06__E001,20260422085611-ymkt5s__9__P06,Micky,P06,1,7,13,7,0,0,0,1,-0.1205725188198034,,other_or_shallow_episode,mixed_symbols_identification
20260422085611-ymkt5s__9__P06__E002,20260422085611-ymkt5s__9__P06,Micky,P06,2,10,16,7,0,0,0,1,0.3066930486927933,,other_or_shallow_episode,mixed_symbols_identification
20260422085611-ymkt5s__9__P06__E003,20260422085611-ymkt5s__9__P06,Micky,P06,3,21,33,13,1490,3,3,4,0.1427077830752396,433.0,deep_overshoot_then_recovery,mixed_symbols_identification
20260422085611-ymkt5s__9__P06__E004,20260422085611-ymkt5s__9__P06,Micky,P06,4,42,48,7,0,0,0,1,0.2044458117672233,,other_or_shallow_episode,mixed_symbols_identification
20260422123758-k3af7w__10__P08__E001,20260422123758-k3af7w__10__P08,DDDD,P08,1,19,25,7,0,0,0,1,0.1085335830417455,,other_or_shallow_episode,formal_lexical_difficulty
20260422123758-k3af7w__11__P07__E001,20260422123758-k3af7w__11__P07,DDDD,P07,1,28,34,7,0,0,0,1,-0.0069567000341511,,other_or_shallow_episode,formal_educational
20260422123758-k3af7w__11__P07__E002,20260422123758-k3af7w__11__P07,DDDD,P07,2,33,39,7,0,0,0,1,0.4226713464450252,,other_or_shallow_episode,formal_educational
20260422123758-k3af7w__11__P07__E003,20260422123758-k3af7w__11__P07,DDDD,P07,3,36,42,7,0,0,0,1,0.5482808329666677,,other_or_shallow_episode,formal_educational
20260422123758-k3af7w__11__P07__E004,20260422123758-k3af7w__11__P07,DDDD,P07,4,38,44,7,0,0,0,1,0.223611154090595,,other_or_shallow_episode,formal_educational
20260422123758-k3af7w__11__P07__E005,20260422123758-k3af7w__11__P07,DDDD,P07,5,42,48,7,0,0,0,1,0.4012701953502373,,other_or_shallow_episode,formal_educational
20260422123758-k3af7w__11__P07__E006,20260422123758-k3af7w__11__P07,DDDD,P07,6,73,79,7,0,0,0,1,0.2495909575677175,,other_or_shallow_episode,formal_educational
20260422123758-k3af7w__12__P12__E001,20260422123758-k3af7w__12__P12,DDDD,P12,1,26,36,11,2719,2,2,3,0.3560657468697973,933.0,deep_overshoot_then_recovery,long_familiar_expository
20260422123758-k3af7w__12__P12__E002,20260422123758-k3af7w__12__P12,DDDD,P12,2,40,46,7,0,0,0,1,0.3982369273819728,,other_or_shallow_episode,long_familiar_expository
20260422123758-k3af7w__12__P12__E003,20260422123758-k3af7w__12__P12,DDDD,P12,3,60,66,7,0,0,0,1,0.1697534997589278,,other_or_shallow_episode,long_familiar_expository
20260422123758-k3af7w__12__P12__E004,20260422123758-k3af7w__12__P12,DDDD,P12,4,67,73,7,0,0,0,1,0.5002911181643803,,other_or_shallow_episode,long_familiar_expository
20260422123758-k3af7w__12__P12__E005,20260422123758-k3af7w__12__P12,DDDD,P12,5,80,86,7,0,0,0,1,0.3765073850848695,,other_or_shallow_episode,long_familiar_expository
20260422123758-k3af7w__12__P12__E006,20260422123758-k3af7w__12__P12,DDDD,P12,6,82,88,7,0,0,0,1,0.3339150721949154,,other_or_shallow_episode,long_familiar_expository
20260422123758-k3af7w__12__P12__E007,20260422123758-k3af7w__12__P12,DDDD,P12,7,91,97,7,0,0,0,1,0.2520193405736808,,other_or_shallow_episode,long_familiar_expository
20260422123758-k3af7w__12__P12__E008,20260422123758-k3af7w__12__P12,DDDD,P12,8,102,110,9,1790,1,1,2,0.4211109723416766,880.0,pause_then_delete,long_familiar_expository
20260422123758-k3af7w__12__P12__E009,20260422123758-k3af7w__12__P12,DDDD,P12,9,142,148,7,0,0,0,1,0.4439838555483463,,other_or_shallow_episode,long_familiar_expository
20260422123758-k3af7w__13__P14__E001,20260422123758-k3af7w__13__P14,DDDD,P14,1,1,6,6,0,0,0,1,0.3023280243112792,,other_or_shallow_episode,long_mixed_difficulty
20260422123758-k3af7w__13__P14__E002,20260422123758-k3af7w__13__P14,DDDD,P14,2,48,54,7,0,0,0,1,0.1954492675280983,,other_or_shallow_episode,long_mixed_difficulty
20260422123758-k3af7w__13__P14__E003,20260422123758-k3af7w__13__P14,DDDD,P14,3,60,66,7,0,0,0,1,0.3779520668891853,,other_or_shallow_episode,long_mixed_difficulty
20260422123758-k3af7w__13__P14__E004,20260422123758-k3af7w__13__P14,DDDD,P14,4,66,72,7,0,0,0,1,0.2206874863423346,,other_or_shallow_episode,long_mixed_difficulty
20260422123758-k3af7w__13__P14__E005,20260422123758-k3af7w__13__P14,DDDD,P14,5,73,79,7,0,0,0,1,0.1444451842633828,,other_or_shallow_episode,long_mixed_difficulty
20260422123758-k3af7w__13__P14__E006,20260422123758-k3af7w__13__P14,DDDD,P14,6,81,87,7,0,0,0,1,0.3020609651597961,,other_or_shallow_episode,long_mixed_difficulty
20260422123758-k3af7w__13__P14__E007,20260422123758-k3af7w__13__P14,DDDD,P14,7,84,90,7,0,0,0,1,0.6303605718791084,,other_or_shallow_episode,long_mixed_difficulty
20260422123758-k3af7w__13__P14__E008,20260422123758-k3af7w__13__P14,DDDD,P14,8,113,119,7,0,0,0,1,0.6636274052762785,,other_or_shallow_episode,long_mixed_difficulty
20260422123758-k3af7w__13__P14__E009,20260422123758-k3af7w__13__P14,DDDD,P14,9,122,128,7,0,0,0,1,0.0977513532641222,,other_or_shallow_episode,long_mixed_difficulty
20260422123758-k3af7w__13__P14__E010,20260422123758-k3af7w__13__P14,DDDD,P14,10,130,136,7,0,0,0,1,0.4964860085696247,,other_or_shallow_episode,long_mixed_difficulty
20260422123758-k3af7w__13__P14__E011,20260422123758-k3af7w__13__P14,DDDD,P14,11,150,156,7,0,0,0,1,0.3857782263151244,,other_or_shallow_episode,long_mixed_difficulty
20260422123758-k3af7w__13__P14__E012,20260422123758-k3af7w__13__P14,DDDD,P14,12,155,161,7,0,0,0,1,0.2053313350221191,,other_or_shallow_episode,long_mixed_difficulty
20260422123758-k3af7w__14__P13__E001,20260422123758-k3af7w__14__P13,DDDD,P13,1,9,15,7,0,0,0,1,0.2000199274006651,,other_or_shallow_episode,long_formal_bureaucratic
20260422123758-k3af7w__14__P13__E002,20260422123758-k3af7w__14__P13,DDDD,P13,2,48,54,7,0,0,0,1,0.1905237167829906,,other_or_shallow_episode,long_formal_bureaucratic
20260422123758-k3af7w__14__P13__E003,20260422123758-k3af7w__14__P13,DDDD,P13,3,53,59,7,0,0,0,1,0.0727936030189352,,other_or_shallow_episode,long_formal_bureaucratic
20260422123758-k3af7w__14__P13__E004,20260422123758-k3af7w__14__P13,DDDD,P13,4,105,111,7,0,0,0,1,0.2145630764091779,,other_or_shallow_episode,long_formal_bureaucratic
20260422123758-k3af7w__1__P01__E001,20260422123758-k3af7w__1__P01,DDDD,P01,1,2,8,7,0,0,0,1,0.1743882374494474,,other_or_shallow_episode,familiar_baseline
20260422123758-k3af7w__1__P01__E002,20260422123758-k3af7w__1__P01,DDDD,P01,2,4,10,7,0,0,0,1,0.0797877697804551,,other_or_shallow_episode,familiar_baseline
20260422123758-k3af7w__1__P01__E003,20260422123758-k3af7w__1__P01,DDDD,P01,3,7,13,7,0,0,0,1,0.1887013739759762,,other_or_shallow_episode,familiar_baseline
20260422123758-k3af7w__1__P01__E004,20260422123758-k3af7w__1__P01,DDDD,P01,4,14,20,7,0,0,0,1,0.2696688798929037,,other_or_shallow_episode,familiar_baseline
20260422123758-k3af7w__1__P01__E005,20260422123758-k3af7w__1__P01,DDDD,P01,5,18,24,7,0,0,0,1,0.4643420873599169,,other_or_shallow_episode,familiar_baseline
20260422123758-k3af7w__1__P01__E006,20260422123758-k3af7w__1__P01,DDDD,P01,6,20,28,9,552,1,1,2,-0.072750733036835,44.0,immediate_repair,familiar_baseline
20260422123758-k3af7w__1__P01__E007,20260422123758-k3af7w__1__P01,DDDD,P01,7,30,36,7,0,0,0,1,0.1561177395147401,,other_or_shallow_episode,familiar_baseline
20260422123758-k3af7w__1__P01__E008,20260422123758-k3af7w__1__P01,DDDD,P01,8,33,39,7,0,0,0,1,0.4285816096931252,,other_or_shallow_episode,familiar_baseline
20260422123758-k3af7w__1__P01__E009,20260422123758-k3af7w__1__P01,DDDD,P01,9,36,42,7,0,0,0,1,0.1083068685860668,,other_or_shallow_episode,familiar_baseline
20260422123758-k3af7w__1__P01__E010,20260422123758-k3af7w__1__P01,DDDD,P01,10,42,48,7,0,0,0,1,0.7572150963715758,,other_or_shallow_episode,familiar_baseline
20260422123758-k3af7w__1__P01__E011,20260422123758-k3af7w__1__P01,DDDD,P01,11,44,50,7,0,0,0,1,0.2960893760803921,,other_or_shallow_episode,familiar_baseline
20260422123758-k3af7w__1__P01__E012,20260422123758-k3af7w__1__P01,DDDD,P01,12,46,52,7,0,0,0,1,1.0005589077364052,,other_or_shallow_episode,familiar_baseline
20260422123758-k3af7w__1__P01__E013,20260422123758-k3af7w__1__P01,DDDD,P01,13,48,54,7,0,0,0,1,0.6161723836640316,,other_or_shallow_episode,familiar_baseline
20260422123758-k3af7w__1__P01__E014,20260422123758-k3af7w__1__P01,DDDD,P01,14,50,56,7,0,0,0,1,0.0155963263849172,,other_or_shallow_episode,familiar_baseline
20260422123758-k3af7w__1__P01__E015,20260422123758-k3af7w__1__P01,DDDD,P01,15,54,60,7,0,0,0,1,0.3236513976501476,,other_or_shallow_episode,familiar_baseline
20260422123758-k3af7w__1__P01__E016,20260422123758-k3af7w__1__P01,DDDD,P01,16,57,63,7,0,0,0,1,0.1080012280633166,,other_or_shallow_episode,familiar_baseline
20260422123758-k3af7w__1__P01__E017,20260422123758-k3af7w__1__P01,DDDD,P01,17,60,66,7,0,0,0,1,0.47842673492526,,other_or_shallow_episode,familiar_baseline
20260422123758-k3af7w__1__P01__E018,20260422123758-k3af7w__1__P01,DDDD,P01,18,62,68,7,0,0,0,1,0.5306480297521692,,other_or_shallow_episode,familiar_baseline
20260422123758-k3af7w__1__P01__E019,20260422123758-k3af7w__1__P01,DDDD,P01,19,64,70,7,0,0,0,1,0.0199519768677588,,other_or_shallow_episode,familiar_baseline
20260422123758-k3af7w__1__P01__E020,20260422123758-k3af7w__1__P01,DDDD,P01,20,66,72,7,0,0,0,1,0.5412668672119404,,other_or_shallow_episode,familiar_baseline
20260422123758-k3af7w__1__P01__E021,20260422123758-k3af7w__1__P01,DDDD,P01,21,69,75,7,0,0,0,1,0.474660142212733,,other_or_shallow_episode,familiar_baseline
20260422123758-k3af7w__1__P01__E022,20260422123758-k3af7w__1__P01,DDDD,P01,22,71,76,6,0,0,0,1,-0.2616106821657895,,other_or_shallow_episode,familiar_baseline
20260422123758-k3af7w__2__P02__E001,20260422123758-k3af7w__2__P02,DDDD,P02,1,1,4,4,0,0,0,1,2.2296302483094537,,other_or_shallow_episode,familiar_polite
20260422123758-k3af7w__2__P02__E002,20260422123758-k3af7w__2__P02,DDDD,P02,2,1,8,8,500,1,1,2,0.0760656950950045,194.0,immediate_repair,familiar_polite
20260422123758-k3af7w__2__P02__E003,20260422123758-k3af7w__2__P02,DDDD,P02,3,4,10,7,0,0,0,1,-0.2077390663637656,,other_or_shallow_episode,familiar_polite
20260422123758-k3af7w__2__P02__E004,20260422123758-k3af7w__2__P02,DDDD,P02,4,6,12,7,0,0,0,1,0.3442284664642068,,other_or_shallow_episode,familiar_polite
20260422123758-k3af7w__2__P02__E005,20260422123758-k3af7w__2__P02,DDDD,P02,5,11,17,7,0,0,0,1,0.5776612780430032,,other_or_shallow_episode,familiar_polite
20260422123758-k3af7w__2__P02__E006,20260422123758-k3af7w__2__P02,DDDD,P02,6,16,22,7,0,0,0,1,0.1609328047168086,,other_or_shallow_episode,familiar_polite
20260422123758-k3af7w__2__P02__E007,20260422123758-k3af7w__2__P02,DDDD,P02,7,19,27,9,460,1,1,2,0.1557044014869343,140.0,immediate_repair,familiar_polite
20260422123758-k3af7w__2__P02__E008,20260422123758-k3af7w__2__P02,DDDD,P02,8,23,29,7,0,0,0,1,-0.060751644514282,,other_or_shallow_episode,familiar_polite
20260422123758-k3af7w__2__P02__E009,20260422123758-k3af7w__2__P02,DDDD,P02,9,25,31,7,0,0,0,1,-0.0877796042963531,,other_or_shallow_episode,familiar_polite
20260422123758-k3af7w__2__P02__E010,20260422123758-k3af7w__2__P02,DDDD,P02,10,34,40,7,0,0,0,1,0.6741022821456419,,other_or_shallow_episode,familiar_polite
20260422123758-k3af7w__2__P02__E011,20260422123758-k3af7w__2__P02,DDDD,P02,11,37,43,7,0,0,0,1,0.2729621502683162,,other_or_shallow_episode,familiar_polite
20260422123758-k3af7w__2__P02__E012,20260422123758-k3af7w__2__P02,DDDD,P02,12,40,46,7,0,0,0,1,-0.1510036338571773,,other_or_shallow_episode,familiar_polite
20260422123758-k3af7w__2__P02__E013,20260422123758-k3af7w__2__P02,DDDD,P02,13,47,53,7,0,0,0,1,0.1495681129459038,,other_or_shallow_episode,familiar_polite
20260422123758-k3af7w__2__P02__E014,20260422123758-k3af7w__2__P02,DDDD,P02,14,51,57,7,0,0,0,1,0.2079266075187386,,other_or_shallow_episode,familiar_polite
20260422123758-k3af7w__2__P02__E015,20260422123758-k3af7w__2__P02,DDDD,P02,15,54,59,6,0,0,0,1,0.0942921027676654,,other_or_shallow_episode,familiar_polite
20260422123758-k3af7w__3__P04__E001,20260422123758-k3af7w__3__P04,DDDD,P04,1,1,6,6,0,0,0,1,0.3610214239494074,,other_or_shallow_episode,orthographic_named_entity
20260422123758-k3af7w__3__P04__E002,20260422123758-k3af7w__3__P04,DDDD,P04,2,5,11,7,0,0,0,1,0.4009061487519995,,other_or_shallow_episode,orthographic_named_entity
20260422123758-k3af7w__3__P04__E003,20260422123758-k3af7w__3__P04,DDDD,P04,3,8,14,7,0,0,0,1,0.0987326440066718,,other_or_shallow_episode,orthographic_named_entity
20260422123758-k3af7w__3__P04__E004,20260422123758-k3af7w__3__P04,DDDD,P04,4,11,17,7,0,0,0,1,0.215655280292239,,other_or_shallow_episode,orthographic_named_entity
20260422123758-k3af7w__3__P04__E005,20260422123758-k3af7w__3__P04,DDDD,P04,5,15,21,7,0,0,0,1,0.5841760916954425,,other_or_shallow_episode,orthographic_named_entity
20260422123758-k3af7w__3__P04__E006,20260422123758-k3af7w__3__P04,DDDD,P04,6,17,23,7,0,0,0,1,-0.0221876947275708,,other_or_shallow_episode,orthographic_named_entity
20260422123758-k3af7w__3__P04__E007,20260422123758-k3af7w__3__P04,DDDD,P04,7,19,25,7,0,0,0,1,0.2092270115709268,,other_or_shallow_episode,orthographic_named_entity
20260422123758-k3af7w__3__P04__E008,20260422123758-k3af7w__3__P04,DDDD,P04,8,22,28,7,0,0,0,1,0.5740589423224338,,other_or_shallow_episode,orthographic_named_entity
20260422123758-k3af7w__3__P04__E009,20260422123758-k3af7w__3__P04,DDDD,P04,9,24,30,7,0,0,0,1,0.068847397259905,,other_or_shallow_episode,orthographic_named_entity
20260422123758-k3af7w__3__P04__E010,20260422123758-k3af7w__3__P04,DDDD,P04,10,26,32,7,0,0,0,1,0.1359891056478821,,other_or_shallow_episode,orthographic_named_entity
20260422123758-k3af7w__3__P04__E011,20260422123758-k3af7w__3__P04,DDDD,P04,11,28,38,11,777,2,2,3,0.2127610852601434,287.0,deep_overshoot_then_recovery,orthographic_named_entity
20260422123758-k3af7w__3__P04__E012,20260422123758-k3af7w__3__P04,DDDD,P04,12,35,41,7,0,0,0,1,0.2741554697135487,,other_or_shallow_episode,orthographic_named_entity
20260422123758-k3af7w__3__P04__E013,20260422123758-k3af7w__3__P04,DDDD,P04,13,40,46,7,0,0,0,1,0.4266173442398868,,other_or_shallow_episode,orthographic_named_entity
20260422123758-k3af7w__3__P04__E014,20260422123758-k3af7w__3__P04,DDDD,P04,14,45,51,7,0,0,0,1,0.5622427032318656,,other_or_shallow_episode,orthographic_named_entity
20260422123758-k3af7w__3__P04__E015,20260422123758-k3af7w__3__P04,DDDD,P04,15,49,55,7,0,0,0,1,0.3324203607384319,,other_or_shallow_episode,orthographic_named_entity
20260422123758-k3af7w__3__P04__E016,20260422123758-k3af7w__3__P04,DDDD,P04,16,51,57,7,0,0,0,1,-0.1576118651041647,,other_or_shallow_episode,orthographic_named_entity
20260422123758-k3af7w__3__P04__E017,20260422123758-k3af7w__3__P04,DDDD,P04,17,53,61,9,660,1,1,2,0.1948601019236411,213.0,immediate_repair,orthographic_named_entity
20260422123758-k3af7w__3__P04__E018,20260422123758-k3af7w__3__P04,DDDD,P04,18,57,63,7,0,0,0,1,-0.2842339667504499,,other_or_shallow_episode,orthographic_named_entity
20260422123758-k3af7w__3__P04__E019,20260422123758-k3af7w__3__P04,DDDD,P04,19,65,71,7,0,0,0,1,0.2624475111305385,,other_or_shallow_episode,orthographic_named_entity
20260422123758-k3af7w__4__P03__E001,20260422123758-k3af7w__4__P03,DDDD,P03,1,1,4,4,0,0,0,1,0.361508754095332,,other_or_shallow_episode,formal_register
20260422123758-k3af7w__4__P03__E002,20260422123758-k3af7w__4__P03,DDDD,P03,2,1,8,8,493,1,1,2,0.0462402794442464,180.0,immediate_repair,formal_register
20260422123758-k3af7w__4__P03__E003,20260422123758-k3af7w__4__P03,DDDD,P03,3,10,16,7,0,0,0,1,0.2960893760803921,,other_or_shallow_episode,formal_register
20260422123758-k3af7w__4__P03__E004,20260422123758-k3af7w__4__P03,DDDD,P03,4,13,19,7,0,0,0,1,0.4142777943003652,,other_or_shallow_episode,formal_register
20260422123758-k3af7w__4__P03__E005,20260422123758-k3af7w__4__P03,DDDD,P03,5,22,28,7,0,0,0,1,0.3844923723242529,,other_or_shallow_episode,formal_register
20260422123758-k3af7w__4__P03__E006,20260422123758-k3af7w__4__P03,DDDD,P03,6,24,30,7,0,0,0,1,-0.1355140480627879,,other_or_shallow_episode,formal_register
20260422123758-k3af7w__4__P03__E007,20260422123758-k3af7w__4__P03,DDDD,P03,7,27,33,7,0,0,0,1,0.3628981481540858,,other_or_shallow_episode,formal_register
20260422123758-k3af7w__4__P03__E008,20260422123758-k3af7w__4__P03,DDDD,P03,8,29,35,7,0,0,0,1,-0.2046555701003274,,other_or_shallow_episode,formal_register
20260422123758-k3af7w__4__P03__E009,20260422123758-k3af7w__4__P03,DDDD,P03,9,34,40,7,0,0,0,1,0.2767606476570673,,other_or_shallow_episode,formal_register
20260422123758-k3af7w__4__P03__E010,20260422123758-k3af7w__4__P03,DDDD,P03,10,37,43,7,0,0,0,1,0.3807037803824009,,other_or_shallow_episode,formal_register
20260422123758-k3af7w__4__P03__E011,20260422123758-k3af7w__4__P03,DDDD,P03,11,40,46,7,0,0,0,1,0.2337337134770446,,other_or_shallow_episode,formal_register
20260422123758-k3af7w__4__P03__E012,20260422123758-k3af7w__4__P03,DDDD,P03,12,45,51,7,0,0,0,1,0.4497340534223024,,other_or_shallow_episode,formal_register
20260422123758-k3af7w__4__P03__E013,20260422123758-k3af7w__4__P03,DDDD,P03,13,48,54,7,0,0,0,1,0.2997327518146596,,other_or_shallow_episode,formal_register
20260422123758-k3af7w__4__P03__E014,20260422123758-k3af7w__4__P03,DDDD,P03,14,51,57,7,0,0,0,1,0.4227369632839347,,other_or_shallow_episode,formal_register
20260422123758-k3af7w__4__P03__E015,20260422123758-k3af7w__4__P03,DDDD,P03,15,54,60,7,0,0,0,1,0.5194581127272174,,other_or_shallow_episode,formal_register
20260422123758-k3af7w__4__P03__E016,20260422123758-k3af7w__4__P03,DDDD,P03,16,57,69,13,1385,3,3,2,0.118497926400482,295.0,immediate_repair,formal_register
20260422123758-k3af7w__4__P03__E017,20260422123758-k3af7w__4__P03,DDDD,P03,17,65,73,9,555,1,1,2,0.188763815674,153.0,immediate_repair,formal_register
20260422123758-k3af7w__4__P03__E018,20260422123758-k3af7w__4__P03,DDDD,P03,18,71,77,7,0,0,0,1,0.4323349183195483,,other_or_shallow_episode,formal_register
20260422123758-k3af7w__4__P03__E019,20260422123758-k3af7w__4__P03,DDDD,P03,19,73,79,7,0,0,0,1,-0.1273629518910302,,other_or_shallow_episode,formal_register
20260422123758-k3af7w__4__P03__E020,20260422123758-k3af7w__4__P03,DDDD,P03,20,75,85,11,1167,2,2,2,0.0068463637354085,349.0,other_or_shallow_episode,formal_register
20260422123758-k3af7w__4__P03__E021,20260422123758-k3af7w__4__P03,DDDD,P03,21,81,87,7,0,0,0,1,0.2106709171655251,,other_or_shallow_episode,formal_register
20260422123758-k3af7w__4__P03__E022,20260422123758-k3af7w__4__P03,DDDD,P03,22,83,89,7,0,0,0,1,-0.1490998314814988,,other_or_shallow_episode,formal_register
20260422123758-k3af7w__4__P03__E023,20260422123758-k3af7w__4__P03,DDDD,P03,23,85,91,7,0,0,0,1,0.6410664538784201,,other_or_shallow_episode,formal_register
